'Bundesland','Gemeindekennziffer, Stand 31.12.2017','Regionalschlüssel 2017','Gemeindename 2017','Regionalschlüssel 2017','Name des Gemeindeverbands','Fläche in ha 31.12.2017','Bevölkerung am 31.12.2017 ','Name Stadt- und Gemeindetyp (einfach)'
'Schleswig-Holstein',1053032,10530032032,'Geesthacht, Stadt',10530032,'Geesthacht, Stadt',3325,30.407,'Mittelstadt'
'Schleswig-Holstein',1053033,10535358033,'Giesensdorf',10535358,'Lauenburgische Seen',273,147,'Landgemeinde'
'Schleswig-Holstein',1053034,10535308034,'Göldenitz',10535308,'Berkenthin',515,234,'Landgemeinde'
'Schleswig-Holstein',1053035,10535318035,'Göttin',10535318,'Büchen',521,67,'Kleine Kleinstadt'
'Schleswig-Holstein',1053036,10535373036,'Grabau',10535373,'Schwarzenbek-Land',410,351,'Landgemeinde'
'Schleswig-Holstein',1053037,10535313037,'Grambek',10535313,'Breitenfelde',1266,474,'Landgemeinde'
'Schleswig-Holstein',1053038,10535391038,'Grinau',10535391,'Sandesneben-Nusse',274,298,'Landgemeinde'
'Schleswig-Holstein',1053039,10535391039,'Groß Boden',10535391,'Sandesneben-Nusse',270,202,'Landgemeinde'
'Schleswig-Holstein',1053040,10535358040,'Groß Disnack',10535358,'Lauenburgische Seen',599,84,'Landgemeinde'
'Schleswig-Holstein',1053041,10535358041,'Groß Grönau',10535358,'Lauenburgische Seen',490,3.721,'Landgemeinde'
'Schleswig-Holstein',1053042,10535373042,'Groß Pampau',10535373,'Schwarzenbek-Land',432,152,'Landgemeinde'
'Schleswig-Holstein',1053043,10535358043,'Groß Sarau',10535358,'Lauenburgische Seen',1708,1.002,'Landgemeinde'
'Schleswig-Holstein',1053044,10535391044,'Groß Schenkenberg',10535391,'Sandesneben-Nusse',652,552,'Landgemeinde'
'Schleswig-Holstein',1053045,10535373045,'Grove',10535373,'Schwarzenbek-Land',528,234,'Landgemeinde'
'Schleswig-Holstein',1053046,10535318046,'Gudow',10535318,'Büchen',4226,1.604,'Kleine Kleinstadt'
'Schleswig-Holstein',1053047,10535373047,'Gülzow',10535373,'Schwarzenbek-Land',1707,1.295,'Landgemeinde'
'Schleswig-Holstein',1053048,10535318048,'Güster',10535318,'Büchen',778,1.278,'Kleine Kleinstadt'
'Schleswig-Holstein',1053049,10535373049,'Hamfelde',10535373,'Schwarzenbek-Land',347,490,'Landgemeinde'
'Schleswig-Holstein',1053050,10535323050,'Hamwarde',10535323,'Hohe Elbgeest',668,863,'Landgemeinde'
'Schleswig-Holstein',1053051,10535358051,'Harmsdorf',10535358,'Lauenburgische Seen',357,318,'Landgemeinde'
'Schleswig-Holstein',1053052,10535373052,'Havekost',10535373,'Schwarzenbek-Land',591,178,'Landgemeinde'
